login_id,login,color,sex,links_added_count,links_published_count,comments_count,followers,following,entries,entries_comments,diggs
23982,magiczny_orangutan,1,2,12,1,767,7,30,127,4155,1044
19037,Kalifat,1,2,0,0,16,3,20,93,821,533
27326,MariushxD,1,2,0,0,3,0,1,70,507,4
30204,Thom84,1,2,0,0,55,0,2,16,230,1725
43320,oaiter,1,2,0,0,0,0,1,18,96,1
8495,pokemonowa,1,1,5,0,7,19,1,219,1639,8
15153,sbos,1001,0,7,0,0,1,1,0,6,433
11509,Eisernes_Kreuz,1,2,0,0,2,0,4,1,31,646
29070,Rski,1,2,0,0,11,3,24,210,1300,1252
24781,Badus,1,2,0,0,1,1,2,1,200,5
42429,Trzpiot,1,2,2,0,41,0,25,32,480,222
28673,hagendagen,1,0,0,0,706,0,1,3,25,7
32397,Mefedronin,1,2,0,0,0,0,3,0,2,162
26578,trgf,1,0,40,1,1900,5,18,109,1198,4810
4925,janusz-tegimozg,1,0,3,0,6,0,0,0,38,8
41811,JustynM,1,2,8,0,678,1,6,178,988,1726
34402,EmiliaByun,1,1,6,2,403,24,28,111,980,3098
26737,kamisan,1,1,49,4,606,18,10,1435,4029,312
43334,dudi-dudi,1,2,3,0,62,13,37,3327,5166,1205
2562,Widzet,1,2,10,2,462,4,12,187,2741,526
15487,iNSANE__,1,2,0,0,5,0,2,3,9,11
29027,fingerskate123,1,2,0,0,1,0,3,40,233,11
17489,Sat222,1,2,0,0,26,1,7,22,281,1591
47410,kasztanozord,1,2,2,0,74,2,9,284,1124,205
20274,JanuszRozrabiaka,1,2,3,0,131,3,2,112,394,85
4302,thankshoney,1,1,4,1,366,2,5,38,216,286
36610,aloucie,1,2,0,0,37,0,2,8,294,21
12923,Shagga,1,1,31,7,279,50,21,401,1654,1889
41174,pioterhiszpann,1,2,140,24,26330,40,14,1256,4903,135428
49546,szukammamy,1,2,0,0,17,2,2,38,188,2273
12251,Wajcha44,1001,0,0,0,98,1,66,7,120,8497
16714,Nox_,2,2,86,69,583,158,75,290,1873,989
46805,szarszun,1,2,1,0,136,4,22,77,926,370
20961,koza19921117,1,2,5,1,307,11,3,364,874,1808
13417,Eye_Of_illuminati,1,0,0,0,1,0,2,6,13,1
33638,Karkasonne,1,2,9,3,1320,10,0,115,513,980
31891,RuskiSzampan,1,2,0,0,1,1,3,255,497,10
1892,Zorak,1,2,0,0,937,10,3,384,3098,1736
31712,I_N_K_W_I_Z_Y_T_O_R,1,2,0,0,396,1,2,1,83,261
35912,StefanKosa,1,0,0,0,1594,0,1,4,5,13
34557,tadocrostu,1,2,215,41,346,6,5,698,718,1494
78,wtererere,1,2,0,0,8,0,0,4,94,168
586,manikcs,1,2,0,0,53,3,9,23,2468,43720
10809,gennarosavastano,1,2,0,0,0,0,1,10,22,1
42752,justyzzzka,1,1,0,0,17,2,18,22,259,276
34285,Ryshardi,1,0,0,0,0,27,4,276,3460,1
37685,Coconuthey,1,0,0,0,2,1,2,11,63,0
10721,Masochista_0,1,2,1,0,3,1,6,4,83,378
8260,rafx,1,2,0,0,2,1,15,0,9,5
34941,maliczek,1,2,3,0,277,7,7,21,858,91
42706,Jazdon,0,0,0,0,0,0,1,1,2,0
1042,TPWC,1,2,1,0,28,1,6,181,475,686
38663,Kummernis,1,0,8,0,197,31,16,3088,4748,985
39655,Krogan,1,2,0,0,6,1,17,1,598,40
40478,Rameti,1,0,0,0,2,0,2,2,22,1
44218,PonuryKrytykant,1,2,0,0,2,0,1,5,25,2
1165,bitloger,1,0,0,0,1,0,2,0,6,36
43611,Blaskun,1,2,104,10,22128,458,431,4975,90414,12813
21147,antisocialgrl,1,0,0,0,0,0,1,2,85,10
33093,Borsuk_Europejski,1,2,0,0,3377,3,18,54,554,3840
8950,taksanski_widelec,1,0,0,0,22,10,0,343,2518,256
16902,WarmWeather,1,2,27,5,145,1,73,1081,9475,1544
43718,tumulekl,1,2,1,0,11,2,1,51,620,8
45663,narka,1,2,0,0,0,3,0,35,84,1
23673,KrowiCycek,1,0,0,0,1,0,1,3,832,0
36040,Mtsen,1,2,0,0,137,0,2,19,387,9
27864,g0rn1q,1,2,4,0,37,1,5,8,158,423
26508,Szarozielony,1,2,1,0,3860,30,0,566,12478,4257
44943,patrykpop22,1,2,1,0,250,3,4,26,399,751
44762,Blakiii,1,2,3,0,12,6,6,252,1357,320
34325,Mfalme_Kitunguu,1,2,80,20,370,1,12,516,294,2258
26535,smutnaalternatywka,1,1,0,0,0,0,2,7,96,0
4555,8_Blitz_8,1,2,0,0,2,0,2,5,31,36
20778,NowyTutaj29,1,0,0,0,0,17,2,18,717,0
33439,JanekGreen,1,2,5,0,375,3,24,32,938,2080
15520,BoTTega,1,2,0,0,75,1,0,111,582,1392
19412,RandomowyJanusz,2,2,270,76,2279,3,0,379,1179,1743
45634,invit,1,2,2,1,734,13,15,396,1607,227
12991,Rico_,1,2,0,0,1,0,1,2,22,14
2464,Michud111,1,0,1,0,24,0,2,0,57,3
17557,Januszosim,1,2,1,0,2,0,1,7,22,18
6414,alejasienieznam,1,2,0,0,11,2,51,26,105,11
5061,minus273,1,2,23,3,1891,5,33,80,1085,7885
11457,RexRX,1,2,0,0,53,8,0,1455,3313,16
21834,wladek-wlodyszkiewicz,1,2,0,0,260,1,6,148,823,1248
35801,Majczelolo,1,0,0,0,0,0,1,1,0,0
26433,EnJoyyy,1,2,0,0,4,3,4,96,458,978
21375,Arcyksienciuniu,1,2,23,2,5571,17,0,245,11662,35939
48207,K1ngKunta,1,2,90,5,304,18,30,460,1613,11704
8183,BOOTanick,1,2,2,0,141,5,5,89,869,91
45402,multiwitamina,1,0,0,0,1,2,7,20,345,28
15493,drajvver,1,2,0,0,17,2,4,58,347,22
49458,shesellsseashells,1,1,0,0,15,2,2,50,383,2181
19908,benekxd,1,2,0,0,0,0,4,2,95,0
44727,Sainti,1,2,19,1,34,0,1,7,296,145
6525,mac_jg,1,2,4,1,1084,8,7,329,2305,13900
31398,Gural_z_Bydgoszczu,1,2,0,0,450,0,4,4,210,1496
1916,tunowy,1,0,0,0,12,0,1,10,132,7
15260,AntycznyKsiaze,1,2,0,0,88,9,27,57,916,175
38263,TatraMocna,1,2,1,0,151,0,8,86,415,999
9461,BigAngryPenguin,1,2,4,0,18,5,5,181,606,4964
27780,Riruraj,1,2,0,0,0,0,1,7,11,5
10641,Dank_Memes,1,2,0,0,3,0,0,3,87,34
14111,maciup88,1,0,0,0,0,0,1,11,64,0
20292,niepoprawny_marzyciel,1,2,7,2,41,96,12,2432,8153,2822
6063,elHarrambe,1,2,0,0,2,0,1,34,38,2
50235,CheshirePirat,1,0,0,0,4,0,1,15,48,1
13304,12zimnychpiw,1,2,2,0,183,1,9,15,485,2328
13705,Flaari,1,2,0,0,1,7,19,352,465,114
9850,SmugglerFan,1,2,2,0,1323,8,6,338,1883,786
28967,lortap,1,0,0,0,1,1,2,7,44,0
281,spawaczek,1,2,0,0,0,0,7,6,29,0
45471,mjpuchy,1,2,9,0,136,1,13,57,266,1327
31082,Dawido7,1,0,0,0,0,0,3,8,7,0
38530,kapibar4,1,2,0,0,0,0,1,9,14,0
16296,lapko,1,2,28,9,42,837,5,372,1025,63
48163,Rozbrykany_Kucyk,1,2,13,1,55,2,6,184,465,1668
15653,mlody_szybki,1,0,9,0,24,5,11,230,706,56
43922,pakosik,1,2,0,0,54,0,3,7,46,18
622,alltan,1,2,0,0,807,0,3,59,101,11586
44751,Regnar_JM,1,2,1,0,0,1,1,107,25,0
7929,Misz00,1,2,0,0,0,0,1,36,83,0
47019,mutencath,1,2,1,0,10,2,5,9,261,2
17087,harborger,1,2,12,2,493,10,6,202,1141,1274
2244,heyyougotdrugs,1,1,0,0,26,1,3,14,84,30
49317,MaybeTomorrow,1,2,3,0,161,7,19,141,2210,1556
22627,lubiacy_beton,1,2,0,0,157,8,24,67,993,2315
6162,vin42,1,2,0,0,1107,84,40,565,10124,2169
1447,97przemo97,1,2,0,0,0,8,7,104,1321,0
12576,wojtas_mks,2,2,219,64,9736,40,1,333,6005,2360
9752,dedede,1,2,2,1,173,5,6,12,130,51
3401,Bananowy_Kochanek,1,2,28,0,1325,5,19,524,1745,67
30493,masaj,1,2,2,0,3412,2,27,163,1059,3907
4506,kanban,1,2,0,0,117,3,14,65,1859,62
10633,tankux92,1,2,0,0,0,2,0,67,76,4
31179,Dawav,1,2,1,0,1,1,7,72,354,38
14946,lysyzlombardu,1,2,3,1,60,4,0,102,152,2265
1834,liltrilly,1,2,5,0,6,1,3,30,73,50
45686,btwinnn,1,2,0,0,0,3,16,356,2392,19
47784,eustach,1,0,1,0,39,0,4,2,114,542
14464,docent_kutz,1,2,0,0,0,4,3,35,441,1
49888,Feiro,1,0,0,0,0,2,0,1,38,0
37261,Erkow,1,0,0,0,0,0,1,9,105,0
36667,baNicja,1,2,3,1,15,15,12,954,2832,30
7472,OfiaraWatykanczyka,1,2,0,0,0,0,5,26,58,3
6923,Shinzin,1,2,271,24,1930,13,14,1016,1285,1539
20352,100lejek,1,2,0,0,4,1,4,49,989,38
11459,Maxiscie,1,2,5,1,26,1,5,29,136,990
33783,pontonx,1,2,0,0,0,0,1,50,128,0
355,retap,1,0,0,0,0,0,2,29,83,0
45026,Covid2020,1,0,0,0,13,0,1,2,93,28
11141,Zielonkamimowoli,1,0,0,0,23,0,1,34,57,288
14072,Frycek098,1,2,0,0,44,1,25,331,1274,371
43789,hej_man,1,2,0,0,14,2,24,54,184,1401
11978,nekju,1,2,0,0,39,1,5,41,293,1538
34419,Keykubajm,1,0,0,0,0,0,0,8,4,0
10261,D_R_O_Z_D,1,0,121,10,453,119,17,169,228,155
39215,HenryMorgan,1,2,0,0,1695,14,6,335,7696,5196
46980,karolka1989,1,1,1,0,28,16,7,115,922,1044
25790,JebakaDejwis,1,2,7,0,672,1,1,2,66,6895
16958,szokolada,1,2,9,0,651,6,9,1047,4077,1182
5977,ReggieNoble,1,2,0,0,12,0,1,44,137,648
3618,Jookav,1,2,0,0,3,0,8,104,449,1
12847,lorazepant,1,2,2,0,41,1,6,297,503,11029
15409,NalesnikBiedy,1,0,0,0,3,1,1,5,46,85
43379,szyps,2,2,120,25,2334,6,3,205,847,1353
23125,RyzyKamil,1,2,6,0,203,1,34,47,293,458
10902,Tajgoch,1,0,0,0,0,0,1,29,184,1
47034,Piro3202,1,2,0,0,27,1,6,6,287,113
49806,Maciorasek,1,0,0,0,1,0,1,1,4,1
40109,SariusII,1,2,4,0,79,4,8,46,326,227
10277,hauderju2,1,0,2,0,134,0,1,25,186,49
41384,Merc99,1,0,0,0,6,0,4,8,278,28
50304,Lyonnais,1,2,0,0,15,1,1,1222,439,2
15247,mrboo123,1,2,0,0,4,15,6,47,478,30
1777,konfucjuszanin,1,2,0,0,13,3,8,17,240,745
26216,Sonnenschutzsysteme,1,2,1,0,396,18,18,408,3169,700
34629,Zbiniu,1,2,26,3,492,5,2,280,1368,2680
20000,Myniu,1,2,1,0,194,2,1,57,281,218
37137,miccoli,1,2,0,0,11,2,7,133,264,121
23914,Alovinci,1,2,0,0,2,0,5,4,73,52
23844,ozzybiceps,1,2,0,0,11,0,7,151,360,334
35473,Topev,1,2,1,0,9,5,6,81,956,34
8742,DiegoGonzales,1,2,1,1,1,1,6,17,73,24
42727,GiaEsseker,1,1,1,0,0,10,2,149,555,8
9014,bezczelny_klamca,1,2,0,0,76,0,6,423,2184,225
31594,Sephria,1,1,0,0,20,0,2,0,23,451
26454,meretz,1,2,42,7,737,5,22,1000,2219,1256
23568,Bekoski,1,2,1,0,824,0,7,20,1015,164
42784,Ferrey,1,2,71,7,100,4,3,97,98,140
50254,Broximon,1,2,1,0,264,1,6,24,2180,55
15962,segbas,1,2,1,0,172,2,12,190,467,1318
44732,ffstiff,1,2,0,0,1,0,1,7,89,0
26280,k1fl0w,1,2,1260,434,1043,100,50,3220,14754,9685
11214,Rivo,1,2,11,3,47,6,12,144,380,617
21146,paczcieprzegrywy,1,2,1,0,15,2,2,12,198,56
36941,bartiii_,1,2,0,0,11,0,2,190,485,36
20759,ejpszemo,1,2,0,0,7,1,11,94,377,543
49889,Huradoz,1,2,0,0,2,0,2,34,100,53
13224,januszztrojmiasta,1,2,9,0,28,1,1,159,731,109
29750,dilbert5150,1,0,3,0,234,0,4,0,81,1047
1642,TamlaMotown,1,2,0,0,0,1,1,84,191,0
1529,Anotherelf,1,0,0,0,20,1,5,69,1574,10
6027,vlodek2532,1,2,0,0,309,11,7,150,5849,5
5140,Dzosz89,1,2,16,0,332,0,2,31,249,525
41591,t1dzej,1,2,0,0,1867,12,7,15,486,10438
40782,lukasz-sikora,1,0,1,0,1,0,0,0,1,0
3788,Zapieks72,1,2,0,0,7,4,4,45,834,40
48238,zjemcimatke,1,2,14,2,108,3,46,1110,1875,1204
20437,bigb00m,1,0,0,0,1,12,5,79,1609,3
34847,Taki_tam,1,2,1,0,252,1,1,121,2791,10
6119,KrulAsdfgg,1,0,0,0,0,0,1,2,31,2
29019,Keiro,1,2,0,0,0,0,2,5,22,0
8935,Aguirre,1,2,1,0,8,1,14,74,296,715
13295,PanSzatan6,1,0,0,0,0,0,3,0,36,4
36741,qwertypiotr,1,2,0,0,0,0,1,41,127,2
31929,trollafganski,1,0,0,0,0,0,1,25,80,0
36969,przodowyryl,1,2,0,0,5,12,6,52,223,2
7533,marek-pikador,1,2,26,4,160,1,0,118,325,965
33112,zerohedge,1001,0,20,3,2549,7,4,41,177,2131
38959,szpieg_z_krainy_deszczowcow,1,2,0,0,92,0,3,22,705,8
39135,RudyLis,1,2,23,6,843,69,134,3011,8137,5126
23645,krajowyserek,1,0,0,0,0,1,3,62,483,0
46002,CoJaBedeCiebieeKarmil,1,0,0,0,0,0,1,1,15,0
30076,gronard,1,2,0,0,3,7,13,119,301,8
14837,dopebonner,1,2,0,0,0,5,21,39,1671,27
26891,rudolf,1,2,32,10,61,2,7,31,99,1994
39936,p00000lka,1001,0,2,0,144,3,0,49,459,126
12416,Sune,1,2,9,1,89,2,6,128,1120,5221
23907,mlody__wilk,1,0,0,0,0,0,1,4,6,0
44636,kangurekkangurzatko,1,1,3,0,37,82,21,299,774,777
50535,Pawelvk,1,2,0,0,4,19,18,63,675,20
7476,Werkq,1,0,0,0,1,0,1,0,2,0
36766,serio_serio,1,1,0,0,64,6,5,59,352,469
34029,kk87ko0,1,2,38,3,1582,5,10,1111,3993,741
27847,RasowyKundel,1,0,0,0,0,1,1,84,164,0
7132,Gorejacy_krzak_agrestu,1,2,1,0,459,4,22,247,2038,3
26269,DEJW88,1,2,0,0,0,2,3,14,105,3
44717,KptEutanazja,1,0,0,0,0,0,1,1,7,0
31879,chamik,1,2,0,0,99,12,2,1297,907,1550
16282,Gdziezamiatasz,1,2,0,0,28,3,91,100,1853,319
37309,donteatthefish,1,1,0,0,7,36,39,14,1914,254
40326,Bixa,1,2,34,7,156,3,3,17,57,133
27306,36873,1,2,78,9,94,6,20,255,658,355
16455,tolman123,1,0,0,0,16,1,2,6,65,484
33117,QuisUtDeus,1,2,41,6,121,10,17,341,226,1831
34768,Kardio_Error,1,2,0,0,904,2,15,43,663,1396
23126,plastikowemorze,1,2,0,0,1,1,4,366,473,1
27549,danny_soprano,1,0,0,0,0,1,1,9,112,2
45580,lycha911,1,2,0,0,5,1,4,0,203,1
11245,Andy_Bernard,1,0,6,1,71,13,23,721,1156,389
10337,gracey,1,1,3,0,35,13,0,8,229,57
4364,webdruid,1,2,4,1,779,11,17,12,3593,841
13184,Biebrzanski_Ghul,1,2,3,0,53,6,1,30,239,11
21171,adam-nowakowski,1,2,562,141,1421,2,16,2706,4296,5308
32650,KEjAf,1,2,2,0,5341,38,4,106,1485,1465
47765,Osiem888,1,1,0,0,0,0,3,4,17,3
7997,albert107,1,2,0,0,135,2,6,119,974,55
40202,D3jviD,1,2,0,0,2,2,2,68,275,119
49168,SpioncyPotwur,1,2,0,0,4,4,7,99,507,8
27222,MRinfo,1,2,18,5,21,1,2,128,208,46
7689,niejedzkitku,1,1,0,0,0,2,2,4,195,0
44374,cebulowy_wojownik,1,2,2,0,21,3,9,88,181,4734
34002,rOyalFRosT,1,2,12,1,30,22,44,1190,4208,300
24812,sukienka,1,0,24,2,1095,0,5,10,70,840
8629,kistel66,1,0,0,0,0,0,1,39,152,122
25202,Zanael,1,2,0,0,73,0,3,26,474,24
43300,joyko,1001,0,27,5,7545,7,7,258,5746,1239
26736,BattleRapMmaTijara,1001,0,0,0,2,8,2,0,613,1
23357,krypto_zielonka,1,2,0,0,0,1,1,19,48,3
7438,donks,1,0,0,0,0,0,1,745,899,0
36355,Madziunka,1,0,0,0,27,0,3,13,136,10
49147,Kick_Ass,2,2,272,47,1456,41,6,1205,9215,2022
1880,MrMas,1,2,0,0,2,0,4,3,10,537
22791,Bartek9595,1,0,0,0,4,0,5,12,113,134
38984,manyec,1,2,12,3,871,3,8,313,816,15404
13762,Grzybek22,1,2,12,0,59,0,23,66,1095,41
23743,PitokNastroszony,1001,2,0,0,0,3,11,0,19,57
27942,blackbird,1,2,58,9,284,5,8,113,448,6624
2095,ardiuno,1,2,0,0,5,0,1,0,41,1
25266,BoloSznurek,1,2,1,0,2,0,2,10,43,13
22488,guex,1,2,12,2,65,3,26,324,2653,209
22836,Estilio,1,2,0,0,226,16,27,353,2808,16342
31536,cysterna,1,2,4,1,84,2,6,421,4929,373
19273,Borubar23,1,2,0,0,126,2,5,54,370,61
21942,delvian,1,0,0,0,47,3,7,2004,1432,1722
47163,niewiempoco,1,2,1,0,257,1,0,116,697,317
29895,chwiejus,1,2,2,0,46,2,7,25,184,1841
31865,mateusz-skrzyniecki1,1,2,24,3,21,42,33,384,1313,438
27294,mammamiaaa,1,1,0,0,0,4,0,0,220,0
4006,turism0,1,0,0,0,3,0,1,18,43,1
15446,furmaniok,1,2,0,0,0,1,7,36,60,7
43977,IgciuGD,1,0,1,0,40,34,95,191,2403,138
12722,public_html,1,2,0,0,111,10,6,248,2648,523
417,FortresMaximus,1,0,0,0,10,1,13,38,211,5
30317,roneczek,1,2,0,0,9,0,8,51,93,4
3307,mlodymedyk,1,2,2,0,46,4,14,286,865,917
22906,hyperjay,1,2,0,0,14,0,4,120,373,70
5172,WeeboTet,1,2,0,0,5,5,5,15,135,1
39577,sami92,1,2,0,0,0,4,48,55,75,556
7943,La-Flame,1,0,0,0,27,1,1,46,314,755
14061,LactobacillusDelbrueckii,1,2,0,0,0,1,1,15,27,54
24509,wjtk123,1,2,12,3,838,23,1,722,3885,3334
13030,alisonn,1,2,0,0,10,0,2,26,296,28
40741,Witttkacy,1,0,1,0,103,0,2,10,96,278
24552,stefan-trzcina,1,2,0,0,17,1,10,85,303,591
30236,Belzee,1,2,0,0,344,1,0,71,1060,591
10861,zaba34,1,1,0,0,5,7,11,372,1656,19
18644,Estina,1,1,0,0,1,2,3,2,15,39
32811,AllOver,1,2,27,0,845,8,27,733,10423,3259
19649,szczur_z_rur,1,1,0,0,0,4,4,129,207,36
6416,Bijekcja,1,1,0,0,0,4,5,74,131,58
7726,MrWladek6666,1,2,0,0,4,0,1,1154,216,141
41263,gdanszczanin2019,2,2,32,5,818,2,0,1,68,728
44099,Frank_Forsyth,1,2,0,0,39,30,28,700,1819,1035
21036,pjonaziom,1,0,0,0,3,1,6,0,63,10
40256,wolit,1,2,0,0,0,0,3,11,141,2
17583,dotdot,1,2,0,0,14,8,32,63,1035,172
42015,Lk_hc,1,2,5,1,11336,43,77,550,1313,3509
42307,geko123,1,2,2,0,146,1,1,17,74,135
3081,IamHater,1,2,0,0,274,22,7,47,1191,1300
6551,PanPrzewodniczacy,1,2,0,0,17,0,37,2,52,348
43338,IceSpider,1,2,3,0,23,0,8,10,126,49
10485,young_fifi,1,0,0,0,1,0,0,5,92,0
36992,Thachii,1,2,1,0,13,13,7,56,872,56
30141,durielek2,1,0,6,4,1917,2,2,36,1309,1235
44859,PolaczekPijaczek,1,2,3,0,1006,3,1,5,187,62
21157,LVLV,1,1,0,0,23,11,14,550,1327,1492
11816,Mehatron,1,2,12,2,486,0,4,45,43,165
21221,Superfast,1,2,0,0,44,0,2,0,44,122
32481,Maciek952,1,2,5,0,6,1,12,36,637,1207
40391,noroko,1,2,0,0,0,1,0,3,197,0
23678,synkad,1,2,2,0,178,0,0,16,80,540
27400,Loob77,1,0,0,0,5,0,1,8,553,1
1033,pear,1,2,53,8,139,3,6,4,20,2186
29178,arekop100,1,2,0,0,90,3,3,10,145,1067
23100,tomekasa,1,2,0,0,13,6,4,143,507,2
39198,TabbedEditor,1,2,83,0,1209,4,11,228,506,12942
25181,Chmurkins,1,2,0,0,35,3,3,21,332,66
138,ger47,1,2,2,0,34,2,0,93,633,77
24157,Kacper1111,1,2,0,0,4,0,2,40,684,14
26483,BlueGryf,1,2,3,2,931,9,32,79,1021,615
38154,wykopowynoob,1,2,0,0,433,0,0,178,2989,498
20035,Eggy,1,2,0,0,48,5,3,368,866,53
8142,mossak,1,2,0,0,574,5,8,11,485,733
635,gosciniak,1,1,1,0,1,1,2,54,25,0
10017,Jolly_Roger,1,0,0,0,636,8,12,776,3556,2701
30483,LuckyLuq,1,2,5,1,1860,22,23,2233,6185,932
26607,saperq,1,2,0,0,277,5,33,450,5492,103
4701,jastrzabnakonarze,1,2,0,0,83,1,20,30,361,420
37529,Mddzms99,1,0,0,0,29,0,9,16,82,167
14453,matumat,1,0,1,0,2,2,1,497,523,55
42608,SZAWEL_S,1,0,0,0,0,0,2,54,167,8
28321,Hauleth,1,2,2,1,706,32,12,118,4150,7829
30721,wino88,1,2,1,0,122,1,2,7,134,4
20680,amator_szarlotek,1,2,1,0,341,2,3,38,754,946
42531,Onde,1,2,0,0,1077,36,5,1477,7163,2936
32694,fan_julek,1,0,0,0,0,0,1,0,7,0
28050,DreamBoy98,1,0,0,0,0,0,2,39,39,0
37670,nightdriver-v2,1,2,0,0,12,0,0,3,89,18074
26078,DanielPlainview,1,2,103,23,3031,33,26,1068,2670,26258
32884,jumalafaq,1,2,1,0,2728,3,8,3,31,5836
26622,WscieknietyWaz,1,2,0,0,0,8,17,167,1378,0
26105,marcel0906,1,2,0,0,0,0,1,8,76,0
11482,Jasza_Henrykowicz,1,2,0,0,1,0,5,52,313,5
10720,Hydrargyrum80,1,2,0,0,1,4,5,24,165,0
39791,hodakhodak,1,2,0,0,3,5,16,80,509,16
45909,DevSwift,1,2,26,0,36,52,5,84,221,270
8571,Breakplan,1,0,71,0,3,1406,1,753,4306,2
2256,Saganeiro,1,2,15,1,21,4,2,24,74,1016
11467,dzoana-m,1,1,5,1,8,0,4,8,52,26
42226,Mankovich,1,2,11,0,505,6,19,163,1397,5729
35455,NiktNigdyNikomuNicNigdzieNie,1,1,4,1,135,11,36,183,716,1010
23201,Stallion45,1,0,0,0,41,0,2,12,1811,15
39602,nesu,1,2,6,0,36,1,0,27,53,441
10837,kherok,1,0,0,0,0,0,0,4,18,0
28248,gorocky,1,2,0,0,104,0,3,124,478,8
44120,lrwmdsh_itt,1,0,0,0,708,19,44,61,650,589
47533,nieprzepuszczalny,1,2,0,0,0,2,2,36,92,1
28745,NaniQuashe,1,2,0,0,16,1,2,59,332,10
9761,ZlodziejZapalniczek,1,2,0,0,0,0,2,23,44,0
32763,Korisho,1,2,2,0,11,1,2,56,302,7
9852,the4dk,1,2,1,1,118,5,6,117,861,2646
37732,kryzju,1,2,4,1,105,10,10,29,995,2331
21722,Squatlifter,1,2,6,1,7759,15,21,136,2165,15830
12813,ziomeczekodkreseczek,1,2,1,0,0,0,1,39,23,2
42769,ZjemCiKeczup,1,2,1,0,53,15,0,1893,5074,694
13194,FulTun,1,0,0,0,6228,30,0,734,4531,208
8707,Italodisco,1,2,0,0,0,0,3,41,56,0
27717,CAPSLOCKTEAM,1,2,0,0,37,2,9,19,200,1221
9347,przepyszna_frytka,1,2,0,0,1,15,25,539,2773,37
18337,Vegetan,1,2,0,0,2039,7,1,222,1692,754
45454,Vismir,1,0,1,0,236,1,0,32,201,52
21966,mihix,1,2,1,0,238,3,77,68,1785,927
47515,adi555000,1,2,0,0,5,0,0,52,436,15
47482,szarlotta19,1,0,0,0,0,0,1,1,3,0
34447,ophiuchus,1,0,1,0,430,1,4,20,518,3054
41322,xiv7,1,0,1,0,7,0,1,96,393,2
17951,dedyk,1,2,32,3,261,7,21,491,1486,4911
28260,perversace,1,1,2,0,13,21,11,89,726,364
21631,fruger,1,2,1,0,289,0,0,1,68,131
6752,Pieskor,1,2,21,3,1259,3,11,79,607,2242
46938,Yezoosh,1,0,0,0,0,2,0,31,447,9
35024,TheDzions,1,0,3,0,4514,3,1,18,524,1469
9913,spajdermen,1,2,0,0,263,0,2,25,637,25
45150,rozlalem-jogurt,1,2,0,0,1,0,0,28,549,711
47167,Zajebiozaur,1,2,9,1,3786,14,9,1,69,1738
28069,Wink,1,2,1,0,467,5,4,110,730,12
7412,letesnox,1,2,1,1,94,0,9,119,176,108
22323,Dayvid,1,2,0,0,18,2,8,168,1379,594
37518,snusmumriken1971,1,2,31,3,511,1,1,182,251,917
25059,Adikson3,1,2,6,3,44,5,12,33,563,1351
484,macieyy,1,2,0,0,53,1,5,94,212,93
42646,tzim,1,2,2,0,19,5,19,110,424,945
2089,Grregorry,1,2,0,0,7,1,2,4,139,29
31537,talarro,1,2,0,0,121,3,3,3,274,32
27798,Nawoja,1,1,0,0,4,26,0,24,588,10112
3509,Lamersky,1,2,0,0,0,1,2,20,102,2
18654,Madoxxx,1,0,1,0,73,5,3,160,758,63
38010,gimnazjumqqq,1,0,7,1,289,75,561,852,3879,2008
37559,soapchuck,1,2,0,0,0,0,11,104,470,4
24789,pawel86,1,2,7,2,1260,8,36,484,2912,1410
28358,porgomcja,1,2,1,0,217,1,4,428,1050,41
41411,kolokwialnie,1,0,1,0,18,1,6,60,105,10
39632,Prison,1,2,0,0,3,0,3,25,372,51
40571,martinas1324,1,2,0,0,5,0,0,10,8,20
2106,vasper,1,2,154,34,692,4,30,160,998,1447
32900,Dawidovsky,1,0,0,0,0,0,1,3,3,2
47303,Xamox,1,2,2,0,122,3,25,97,1114,2355
11089,poprostuMarcin,1,2,75,16,134,33,94,148,502,6685
47129,Tetsuya,1,1,9,3,239,6,2,35,177,1486
22720,WarzywnyPogromiciel,1,2,0,0,0,0,1,17,62,0
35942,jeski,1,2,2,0,17,1,8,5,129,5032
31682,Lexa_doowmraw,1,0,1,0,0,0,0,0,1,0
2598,i-marszi,1,2,10,0,2040,14,42,333,2421,3181
45765,MAD_MOTHERFUCKER,1,0,3,0,14,0,2,17,74,103
28757,NiszczycielDuszyczek,1,2,0,0,0,0,1,7,706,0
6070,stefan-dzierzynski,1,2,3,0,223,1,4,31,267,526
50296,marcinu456,1,2,84,15,73,0,7,23,75,2447
21099,FGRoch,1,2,0,0,341,1,5,10,244,8224
19054,sebanhs,1,2,0,0,95,1,25,18,237,1868
43478,niq84,1,2,2,0,40,1,1,8,71,7
39675,krychu789,1,2,10,0,60,4,4,258,971,3824
14438,Wa404,1,2,0,0,1,0,1,75,82,1
21463,71jphwdp,1,0,0,0,30,4,22,367,1627,115
31300,jakubste,1,2,10,5,134,10,14,71,972,3663
30824,BrodoFaggins,1,2,0,0,11,4,4,21,166,38
18216,Pagos1993,1,0,0,0,0,0,1,5,6,0
25385,Sprus,1,2,0,0,708,2,1,23,815,9
42851,darkeldo,1,2,0,0,14,2,5,155,566,424
9410,kavel,1,2,0,0,298,1,2,6,66,850
43572,IcanFlaj,1,2,9,1,39,5,8,760,3657,785
40071,losewos,1,2,0,0,10,0,4,9,508,145
43670,Bushi13,1,2,31,2,454,21,6,377,1103,57177
40182,voxel16,1,2,0,0,0,0,5,17,403,15
29668,SuchyJurek,1,2,0,0,2,0,0,17,110,162
